Running loss: 0.2868790626525879, z loss: 0.14308054745197296, y loss: 0.14379853010177612
Running loss: 0.2790289521217346, z loss: 0.137891948223114, y loss: 0.1411370187997818
Running loss: 0.28123703598976135, z loss: 0.1391691416501999, y loss: 0.14206790924072266
Running loss: 0.284984827041626, z loss: 0.13996239006519318, y loss: 0.1450224369764328
Running loss: 0.2868904769420624, z loss: 0.14494146406650543, y loss: 0.14194902777671814
Running loss: 0.27782487869262695, z loss: 0.1406250298023224, y loss: 0.13719984889030457
Running loss: 0.27348095178604126, z loss: 0.14034739136695862, y loss: 0.13313354551792145
Running loss: 0.2693462669849396, z loss: 0.13530921936035156, y loss: 0.13403701782226562
Running loss: 0.26409611105918884, z loss: 0.13409702479839325, y loss: 0.1299990713596344
Running loss: 0.2569427788257599, z loss: 0.13195160031318665, y loss: 0.12499117106199265
Running loss: 0.2508256435394287, z loss: 0.12990231812000275, y loss: 0.12092330306768417
Running loss: 0.2526501715183258, z loss: 0.13321906328201294, y loss: 0.11943110078573227
Running loss: 0.24976807832717896, z loss: 0.13242419064044952, y loss: 0.11734389513731003
Running loss: 0.2445887327194214, z loss: 0.12811359763145447, y loss: 0.11647514998912811
Running loss: 0.2551541328430176, z loss: 0.13024723529815674, y loss: 0.12490692734718323
Running loss: 0.25292181968688965, z loss: 0.12823504209518433, y loss: 0.12468679994344711
Running loss: 0.2553158700466156, z loss: 0.13098753988742828, y loss: 0.12432833760976791
Running loss: 0.26499006152153015, z loss: 0.13215956091880798, y loss: 0.13283050060272217
Running loss: 0.2681405246257782, z loss: 0.12799416482448578, y loss: 0.14014635980129242
Running loss: 0.27341827750205994, z loss: 0.12809833884239197, y loss: 0.14531993865966797
Running loss: 0.2812936305999756, z loss: 0.13586105406284332, y loss: 0.14543257653713226
Running loss: 0.27959781885147095, z loss: 0.13261422514915466, y loss: 0.14698359370231628
Running loss: 0.28328683972358704, z loss: 0.13134396076202393, y loss: 0.1519428789615631
Running loss: 0.2751258313655853, z loss: 0.12667731940746307, y loss: 0.14844851195812225
Running loss: 0.2702859938144684, z loss: 0.123651422560215, y loss: 0.1466345638036728
Running loss: 0.2826652228832245, z loss: 0.13327458500862122, y loss: 0.14939063787460327
Running loss: 0.28675925731658936, z loss: 0.138119637966156, y loss: 0.14863961935043335
Running loss: 0.304672509431839, z loss: 0.15126696228981018, y loss: 0.1534055471420288
Running loss: 0.2960209846496582, z loss: 0.1458766907453537, y loss: 0.1501443088054657
Running loss: 0.30272582173347473, z loss: 0.14497391879558563, y loss: 0.1577519178390503
Running loss: 0.30705326795578003, z loss: 0.14597013592720032, y loss: 0.1610831767320633
Running loss: 0.31022149324417114, z loss: 0.15246450901031494, y loss: 0.15775704383850098
Running loss: 0.30146893858909607, z loss: 0.14981068670749664, y loss: 0.1516583263874054
Running loss: 0.306298166513443, z loss: 0.15563856065273285, y loss: 0.15065966546535492
Running loss: 0.30635830760002136, z loss: 0.15602928400039673, y loss: 0.15032906830310822
Running loss: 0.30226314067840576, z loss: 0.15338322520256042, y loss: 0.14887994527816772
Running loss: 0.29606449604034424, z loss: 0.15052278339862823, y loss: 0.1455417275428772
Running loss: 0.2948218584060669, z loss: 0.1508149951696396, y loss: 0.1440068781375885
Running loss: 0.30812767148017883, z loss: 0.1524249166250229, y loss: 0.15570276975631714
Running loss: 0.3107767403125763, z loss: 0.15748701989650726, y loss: 0.15328972041606903
Running loss: 0.30773282051086426, z loss: 0.1562405824661255, y loss: 0.15149222314357758
Running loss: 0.31117430329322815, z loss: 0.15547879040241241, y loss: 0.15569549798965454
Running loss: 0.30880290269851685, z loss: 0.1555188000202179, y loss: 0.15328410267829895
Running loss: 0.30755478143692017, z loss: 0.154862642288208, y loss: 0.15269213914871216
Running loss: 0.30831101536750793, z loss: 0.15668551623821259, y loss: 0.15162549912929535
Running loss: 0.30046600103378296, z loss: 0.15591265261173248, y loss: 0.14455333352088928
Running loss: 0.29293304681777954, z loss: 0.15184515714645386, y loss: 0.14108790457248688
Running loss: 0.28800827264785767, z loss: 0.14881154894828796, y loss: 0.1391967386007309
Running loss: 0.2884136736392975, z loss: 0.1504203975200653, y loss: 0.13799329102039337
Running loss: 0.2877555787563324, z loss: 0.14721931517124176, y loss: 0.14053627848625183
Running loss: 0.2828628718852997, z loss: 0.14304666221141815, y loss: 0.13981623947620392
Running loss: 0.2849361300468445, z loss: 0.14419344067573547, y loss: 0.1407427340745926
Running loss: 0.28003472089767456, z loss: 0.14235176146030426, y loss: 0.1376829743385315
Running loss: 0.278343141078949, z loss: 0.14389316737651825, y loss: 0.13444997370243073
Running loss: 0.27863961458206177, z loss: 0.14451077580451965, y loss: 0.13412883877754211
Running loss: 0.28213945031166077, z loss: 0.14503949880599976, y loss: 0.1370999664068222
Running loss: 0.2728213667869568, z loss: 0.14007218182086945, y loss: 0.13274919986724854
Running loss: 0.27713751792907715, z loss: 0.1447741687297821, y loss: 0.13236334919929504
Running loss: 0.27601027488708496, z loss: 0.14378176629543304, y loss: 0.13222850859165192
Running loss: 0.28111982345581055, z loss: 0.1490180790424347, y loss: 0.13210174441337585
Running loss: 0.281355619430542, z loss: 0.14801611006259918, y loss: 0.1333395093679428
Running loss: 0.28460925817489624, z loss: 0.14817896485328674, y loss: 0.1364302635192871
Running loss: 0.28865668177604675, z loss: 0.15596149861812592, y loss: 0.13269515335559845
Running loss: 0.28294116258621216, z loss: 0.15195466578006744, y loss: 0.13098648190498352
Running loss: 0.272761732339859, z loss: 0.14591611921787262, y loss: 0.126845583319664
Running loss: 0.26935896277427673, z loss: 0.14076262712478638, y loss: 0.12859629094600677
Running loss: 0.2636316418647766, z loss: 0.13844525814056396, y loss: 0.12518633902072906
Running loss: 0.26560306549072266, z loss: 0.1410127580165863, y loss: 0.12459026277065277
Running loss: 0.26392683386802673, z loss: 0.1385461390018463, y loss: 0.12538065016269684
Running loss: 0.2555246949195862, z loss: 0.1342475265264511, y loss: 0.12127713114023209
Running loss: 0.2547622621059418, z loss: 0.13284362852573395, y loss: 0.12191861867904663
Running loss: 0.25738903880119324, z loss: 0.13234718143939972, y loss: 0.12504185736179352
Running loss: 0.2566881775856018, z loss: 0.12864424288272858, y loss: 0.12804391980171204
Running loss: 0.2528368830680847, z loss: 0.1252606362104416, y loss: 0.12757623195648193
Running loss: 0.254569411277771, z loss: 0.1236865445971489, y loss: 0.1308828592300415
Running loss: 0.2514963150024414, z loss: 0.11853132396936417, y loss: 0.13296498358249664
Running loss: 0.2590436637401581, z loss: 0.1219690814614296, y loss: 0.1370745748281479
Running loss: 0.25950634479522705, z loss: 0.12173683196306229, y loss: 0.13776949048042297
Running loss: 0.2563834488391876, z loss: 0.11970938742160797, y loss: 0.13667406141757965
Running loss: 0.2551581561565399, z loss: 0.12294408679008484, y loss: 0.13221405446529388
Running loss: 0.25921326875686646, z loss: 0.12385505437850952, y loss: 0.13535821437835693
Running loss: 0.2578109800815582, z loss: 0.12176835536956787, y loss: 0.13604263961315155
Running loss: 0.25922688841819763, z loss: 0.1188497319817543, y loss: 0.14037717878818512
Running loss: 0.277802050113678, z loss: 0.11812133342027664, y loss: 0.15968073904514313
Running loss: 0.28157275915145874, z loss: 0.12203928828239441, y loss: 0.15953348577022552
Running loss: 0.2825084626674652, z loss: 0.12463728338479996, y loss: 0.15787121653556824
Running loss: 0.2786279320716858, z loss: 0.12757693231105804, y loss: 0.15105101466178894
Running loss: 0.27755171060562134, z loss: 0.1281571239233017, y loss: 0.14939458668231964
Running loss: 0.2768220603466034, z loss: 0.1278437077999115, y loss: 0.1489783525466919
Running loss: 0.2796965539455414, z loss: 0.12603293359279633, y loss: 0.15366360545158386
Running loss: 0.29156094789505005, z loss: 0.12546539306640625, y loss: 0.1660955548286438
Running loss: 0.3038962483406067, z loss: 0.1280914545059204, y loss: 0.17580477893352509
Running loss: 0.3024464249610901, z loss: 0.1278308629989624, y loss: 0.17461556196212769
Running loss: 0.3200978636741638, z loss: 0.1426721215248108, y loss: 0.17742574214935303
Running loss: 0.3253147006034851, z loss: 0.15052354335784912, y loss: 0.1747911423444748
Running loss: 0.324764221906662, z loss: 0.154860720038414, y loss: 0.1699034720659256
Running loss: 0.32856857776641846, z loss: 0.1614965945482254, y loss: 0.16707193851470947
Running loss: 0.32576239109039307, z loss: 0.1605871617794037, y loss: 0.1651751548051834
Running loss: 0.3151634633541107, z loss: 0.15554390847682953, y loss: 0.15961948037147522
Running loss: 0.3159327805042267, z loss: 0.15788471698760986, y loss: 0.15804798901081085
Running loss: 0.31229129433631897, z loss: 0.15666988492012024, y loss: 0.15562134981155396
Running loss: 0.3124816119670868, z loss: 0.15711453557014465, y loss: 0.15536701679229736
Running loss: 0.3071587085723877, z loss: 0.15363512933254242, y loss: 0.1535235196352005
Running loss: 0.3057342767715454, z loss: 0.15397879481315613, y loss: 0.1517554372549057
Running loss: 0.2990624010562897, z loss: 0.15255875885486603, y loss: 0.14650359749794006
Running loss: 0.3012446165084839, z loss: 0.15073098242282867, y loss: 0.15051360428333282
Running loss: 0.2930128574371338, z loss: 0.14619751274585724, y loss: 0.14681529998779297
Running loss: 0.28379538655281067, z loss: 0.1431874930858612, y loss: 0.14060784876346588
Running loss: 0.2865728437900543, z loss: 0.144058495759964, y loss: 0.14251433312892914
Running loss: 0.299387127161026, z loss: 0.1587119996547699, y loss: 0.1406751275062561
Running loss: 0.29879453778266907, z loss: 0.15879762172698975, y loss: 0.13999693095684052
Running loss: 0.2980700433254242, z loss: 0.16105861961841583, y loss: 0.13701140880584717
Running loss: 0.29957231879234314, z loss: 0.15977272391319275, y loss: 0.1397995948791504
Running loss: 0.305205374956131, z loss: 0.16443756222724915, y loss: 0.14076781272888184
Running loss: 0.29797494411468506, z loss: 0.15933042764663696, y loss: 0.1386445313692093
Running loss: 0.2942330837249756, z loss: 0.15262670814990997, y loss: 0.1416063904762268
Running loss: 0.28689464926719666, z loss: 0.1495680958032608, y loss: 0.13732656836509705
Running loss: 0.29169946908950806, z loss: 0.15249328315258026, y loss: 0.139206200838089
Running loss: 0.28678372502326965, z loss: 0.1506853997707367, y loss: 0.13609834015369415
Running loss: 0.3034685254096985, z loss: 0.1495778113603592, y loss: 0.1538907289505005
Running loss: 0.3034727871417999, z loss: 0.14853981137275696, y loss: 0.15493299067020416
Running loss: 0.3035399615764618, z loss: 0.14665159583091736, y loss: 0.15688838064670563
Running loss: 0.30462902784347534, z loss: 0.1445688009262085, y loss: 0.16006022691726685
Running loss: 0.3099172115325928, z loss: 0.14480255544185638, y loss: 0.16511468589305878
Running loss: 0.3086927533149719, z loss: 0.1430218666791916, y loss: 0.16567093133926392
Running loss: 0.305125892162323, z loss: 0.14282412827014923, y loss: 0.16230180859565735
Running loss: 0.30734968185424805, z loss: 0.14228282868862152, y loss: 0.1650668978691101
Running loss: 0.3134242296218872, z loss: 0.14722278714179993, y loss: 0.16620150208473206
Running loss: 0.30904141068458557, z loss: 0.1465035229921341, y loss: 0.16253793239593506
Running loss: 0.3205481767654419, z loss: 0.15167278051376343, y loss: 0.16887544095516205
Running loss: 0.32423830032348633, z loss: 0.15105201303958893, y loss: 0.17318633198738098
Running loss: 0.32594096660614014, z loss: 0.15362922847270966, y loss: 0.17231178283691406
Running loss: 0.313270628452301, z loss: 0.14940953254699707, y loss: 0.16386114060878754
Running loss: 0.31066974997520447, z loss: 0.14593055844306946, y loss: 0.1647392213344574
Running loss: 0.3013733923435211, z loss: 0.14329923689365387, y loss: 0.15807417035102844
Running loss: 0.30072975158691406, z loss: 0.14687901735305786, y loss: 0.1538507640361786
Running loss: 0.3052045702934265, z loss: 0.14870595932006836, y loss: 0.15649864077568054
Running loss: 0.29647964239120483, z loss: 0.14629846811294556, y loss: 0.15018120408058167
Running loss: 0.2980051040649414, z loss: 0.1467810571193695, y loss: 0.1512240767478943
Running loss: 0.29057759046554565, z loss: 0.14338630437850952, y loss: 0.14719128608703613
Running loss: 0.2890590727329254, z loss: 0.14250726997852325, y loss: 0.14655181765556335
Running loss: 0.28292253613471985, z loss: 0.1406661570072174, y loss: 0.14225640892982483
Running loss: 0.27754518389701843, z loss: 0.13782665133476257, y loss: 0.13971856236457825
Running loss: 0.2752678096294403, z loss: 0.138018399477005, y loss: 0.1372494250535965
Running loss: 0.2771778106689453, z loss: 0.13782331347465515, y loss: 0.13935451209545135
Running loss: 0.287444144487381, z loss: 0.13685978949069977, y loss: 0.1505843698978424
Running loss: 0.28038185834884644, z loss: 0.1337350308895111, y loss: 0.14664684236049652
Running loss: 0.2793661057949066, z loss: 0.13352784514427185, y loss: 0.14583827555179596
Running loss: 0.28654900193214417, z loss: 0.13803468644618988, y loss: 0.14851431548595428
Running loss: 0.29041311144828796, z loss: 0.13975122570991516, y loss: 0.1506618857383728
Running loss: 0.2883013188838959, z loss: 0.13759098947048187, y loss: 0.1507103443145752
Running loss: 0.2888602912425995, z loss: 0.13917210698127747, y loss: 0.14968819916248322
Running loss: 0.2805269658565521, z loss: 0.13551093637943268, y loss: 0.14501605927944183
Running loss: 0.28060057759284973, z loss: 0.13884416222572327, y loss: 0.14175646007061005
Running loss: 0.2758980691432953, z loss: 0.13660269975662231, y loss: 0.13929542899131775
Running loss: 0.274116188287735, z loss: 0.13220718502998352, y loss: 0.14190906286239624
Running loss: 0.26973822712898254, z loss: 0.1288638561964035, y loss: 0.14087441563606262
Running loss: 0.26965683698654175, z loss: 0.12608075141906738, y loss: 0.14357613027095795
Running loss: 0.26838842034339905, z loss: 0.1280461549758911, y loss: 0.14034231007099152
Running loss: 0.2634400725364685, z loss: 0.12551359832286835, y loss: 0.13792650401592255
Running loss: 0.2672922611236572, z loss: 0.1278487741947174, y loss: 0.1394435167312622
Running loss: 0.27632254362106323, z loss: 0.13444854319095612, y loss: 0.1418740153312683
Running loss: 0.2773967385292053, z loss: 0.13448606431484222, y loss: 0.1429106891155243
Running loss: 0.2792586386203766, z loss: 0.137065127491951, y loss: 0.1421935111284256
Running loss: 0.2782325744628906, z loss: 0.1368769407272339, y loss: 0.14135563373565674
Running loss: 0.2810026705265045, z loss: 0.13874930143356323, y loss: 0.14225336909294128
Running loss: 0.2838992774486542, z loss: 0.14484776556491852, y loss: 0.13905152678489685
Running loss: 0.2832934856414795, z loss: 0.14656664431095123, y loss: 0.13672685623168945
Running loss: 0.2839120328426361, z loss: 0.14827629923820496, y loss: 0.13563573360443115
Running loss: 0.277141273021698, z loss: 0.14381304383277893, y loss: 0.13332821428775787
Running loss: 0.27027103304862976, z loss: 0.13827656209468842, y loss: 0.13199445605278015
Running loss: 0.2750793695449829, z loss: 0.14308708906173706, y loss: 0.13199228048324585
Running loss: 0.2806667983531952, z loss: 0.15141640603542328, y loss: 0.1292503923177719
Running loss: 0.27706658840179443, z loss: 0.14996430277824402, y loss: 0.12710228562355042
Running loss: 0.27722078561782837, z loss: 0.1528676301240921, y loss: 0.12435317039489746
Running loss: 0.27385756373405457, z loss: 0.15035179257392883, y loss: 0.12350579351186752
Running loss: 0.27190476655960083, z loss: 0.15040439367294312, y loss: 0.12150038778781891
Running loss: 0.27249881625175476, z loss: 0.15146157145500183, y loss: 0.12103724479675293
Running loss: 0.2693937420845032, z loss: 0.1504606306552887, y loss: 0.11893310397863388
Running loss: 0.2741274833679199, z loss: 0.14916984736919403, y loss: 0.12495763599872589
Running loss: 0.26828041672706604, z loss: 0.1448025405406952, y loss: 0.12347788363695145
Running loss: 0.26960524916648865, z loss: 0.14567525684833527, y loss: 0.12392999231815338
Running loss: 0.2719137370586395, z loss: 0.1470710039138794, y loss: 0.12484274804592133
Running loss: 0.2666640877723694, z loss: 0.1437234729528427, y loss: 0.12294062972068787
Running loss: 0.2723225951194763, z loss: 0.14250564575195312, y loss: 0.1298169642686844
Running loss: 0.26711177825927734, z loss: 0.13907530903816223, y loss: 0.1280364841222763
Running loss: 0.26748791337013245, z loss: 0.13930001854896545, y loss: 0.128187894821167
Running loss: 0.27112317085266113, z loss: 0.1397414356470108, y loss: 0.13138173520565033
Running loss: 0.2755471467971802, z loss: 0.1427946835756302, y loss: 0.1327524483203888
Running loss: 0.2750575840473175, z loss: 0.14193040132522583, y loss: 0.13312716782093048
Running loss: 0.2751857042312622, z loss: 0.14319099485874176, y loss: 0.13199469447135925
Running loss: 0.278277724981308, z loss: 0.1488133668899536, y loss: 0.12946432828903198
Running loss: 0.27133414149284363, z loss: 0.1431499868631363, y loss: 0.12818410992622375
Running loss: 0.2720666229724884, z loss: 0.14224636554718018, y loss: 0.12982021272182465
Running loss: 0.26989269256591797, z loss: 0.1399337649345398, y loss: 0.1299588829278946
Running loss: 0.2703411877155304, z loss: 0.13940663635730743, y loss: 0.13093450665473938
Running loss: 0.26303422451019287, z loss: 0.13503332436084747, y loss: 0.12800085544586182
Running loss: 0.2618306577205658, z loss: 0.13555499911308289, y loss: 0.12627559900283813
Running loss: 0.2582067549228668, z loss: 0.1323201060295105, y loss: 0.12588658928871155
Running loss: 0.250257283449173, z loss: 0.12686596810817719, y loss: 0.12339125573635101
Running loss: 0.24537929892539978, z loss: 0.12451808154582977, y loss: 0.12086117267608643
Running loss: 0.24776896834373474, z loss: 0.12392932176589966, y loss: 0.1238396018743515
Running loss: 0.24510912597179413, z loss: 0.1234322190284729, y loss: 0.12167686223983765
Running loss: 0.2403823286294937, z loss: 0.12168943881988525, y loss: 0.11869283765554428
Running loss: 0.24056671559810638, z loss: 0.1232069656252861, y loss: 0.1173597052693367
Running loss: 0.23859326541423798, z loss: 0.12292547523975372, y loss: 0.11566774547100067
Running loss: 0.2385624796152115, z loss: 0.12450531870126724, y loss: 0.11405713111162186
Running loss: 0.23139655590057373, z loss: 0.12056516110897064, y loss: 0.1108313724398613
Running loss: 0.2386028915643692, z loss: 0.11862462013959885, y loss: 0.11997824907302856
Running loss: 0.24350567162036896, z loss: 0.11939007043838501, y loss: 0.12411558628082275
Running loss: 0.23588146269321442, z loss: 0.1158239096403122, y loss: 0.12005752325057983
Running loss: 0.2294854074716568, z loss: 0.11145275086164474, y loss: 0.11803263425827026
Running loss: 0.2298366129398346, z loss: 0.11106298118829727, y loss: 0.11877360939979553
Running loss: 0.23135395348072052, z loss: 0.11121810972690582, y loss: 0.1201358288526535
Running loss: 0.23036475479602814, z loss: 0.11273624002933502, y loss: 0.11762848496437073
Running loss: 0.2299417406320572, z loss: 0.11077150702476501, y loss: 0.11917020380496979
Running loss: 0.22717687487602234, z loss: 0.11015218496322632, y loss: 0.11702466011047363
Running loss: 0.22715874016284943, z loss: 0.11152425408363342, y loss: 0.11563446372747421
Running loss: 0.2410772442817688, z loss: 0.1146845892071724, y loss: 0.12639263272285461
Running loss: 0.24180978536605835, z loss: 0.11683683097362518, y loss: 0.12497292459011078
Running loss: 0.23882053792476654, z loss: 0.11704500764608383, y loss: 0.12177548557519913
Running loss: 0.241665318608284, z loss: 0.11702753603458405, y loss: 0.12463774532079697
Running loss: 0.23962174355983734, z loss: 0.11446935683488846, y loss: 0.1251523494720459
Running loss: 0.2524268329143524, z loss: 0.12008291482925415, y loss: 0.13234390318393707
Running loss: 0.2537674009799957, z loss: 0.12092279642820358, y loss: 0.13284458220005035
Running loss: 0.2579668164253235, z loss: 0.12452293932437897, y loss: 0.13344384729862213
Running loss: 0.25808343291282654, z loss: 0.12395966798067093, y loss: 0.13412374258041382
Running loss: 0.29645803570747375, z loss: 0.15879830718040466, y loss: 0.1376597285270691
Running loss: 0.5625011920928955, z loss: 0.29727256298065186, y loss: 0.2652285695075989
Running loss: 0.8164840936660767, z loss: 0.41209644079208374, y loss: 0.4043876528739929
Running loss: 1.0403908491134644, z loss: 0.5399465560913086, y loss: 0.5004442930221558
Running loss: 1.2431395053863525, z loss: 0.6335194110870361, y loss: 0.6096200942993164
Running loss: 1.4374706745147705, z loss: 0.7273659706115723, y loss: 0.7101047039031982
Running loss: 1.6334491968154907, z loss: 0.8238037824630737, y loss: 0.8096454739570618
Running loss: 1.783719539642334, z loss: 0.9013569355010986, y loss: 0.8823626637458801
Running loss: 1.8838849067687988, z loss: 0.9573513269424438, y loss: 0.9265337586402893
Running loss: 1.965498685836792, z loss: 1.0125435590744019, y loss: 0.9529553651809692
Running loss: 2.039783477783203, z loss: 1.0642133951187134, y loss: 0.9755703806877136
Running loss: 2.129380702972412, z loss: 1.1302562952041626, y loss: 0.9991247653961182
Running loss: 2.1683342456817627, z loss: 1.1679513454437256, y loss: 1.0003832578659058
Running loss: 2.20096492767334, z loss: 1.1824742555618286, y loss: 1.0184911489486694
Running loss: 2.2165777683258057, z loss: 1.1944072246551514, y loss: 1.0221710205078125
Running loss: 2.259654998779297, z loss: 1.2369619607925415, y loss: 1.0226935148239136
Running loss: 2.2976114749908447, z loss: 1.2759848833084106, y loss: 1.0216270685195923
Running loss: 2.317715883255005, z loss: 1.2815066576004028, y loss: 1.0362095832824707
Running loss: 2.3501675128936768, z loss: 1.3026282787322998, y loss: 1.0475395917892456
Running loss: 2.3827173709869385, z loss: 1.328104019165039, y loss: 1.054613709449768
Running loss: 2.381978750228882, z loss: 1.3438807725906372, y loss: 1.0380982160568237
Running loss: 2.392432689666748, z loss: 1.3669096231460571, y loss: 1.0255234241485596
Running loss: 2.3972954750061035, z loss: 1.3630903959274292, y loss: 1.034205436706543
Running loss: 2.390444278717041, z loss: 1.3728278875350952, y loss: 1.0176169872283936
Running loss: 2.411893129348755, z loss: 1.408002257347107, y loss: 1.0038913488388062
Running loss: 2.409160852432251, z loss: 1.4085521697998047, y loss: 1.000609278678894
Running loss: 2.3868045806884766, z loss: 1.3979694843292236, y loss: 0.9888357520103455
Running loss: 2.4091508388519287, z loss: 1.4336999654769897, y loss: 0.9754515886306763
Running loss: 2.42924427986145, z loss: 1.4404213428497314, y loss: 0.9888234734535217
Running loss: 2.388826847076416, z loss: 1.4308550357818604, y loss: 0.9579722285270691
Running loss: 2.3850929737091064, z loss: 1.421111822128296, y loss: 0.9639815092086792
Running loss: 2.3764877319335938, z loss: 1.4196562767028809, y loss: 0.9568318724632263
Running loss: 2.3549296855926514, z loss: 1.414979338645935, y loss: 0.9399505853652954
Running loss: 2.330883741378784, z loss: 1.4103153944015503, y loss: 0.920568585395813
Running loss: 2.307912588119507, z loss: 1.3977314233779907, y loss: 0.91018146276474
Running loss: 2.2939138412475586, z loss: 1.4022929668426514, y loss: 0.8916211128234863
Running loss: 2.303837299346924, z loss: 1.424936294555664, y loss: 0.8789011240005493
Running loss: 2.2576372623443604, z loss: 1.4073641300201416, y loss: 0.8502734303474426
Running loss: 2.2011466026306152, z loss: 1.3801413774490356, y loss: 0.8210055828094482
Running loss: 2.160200834274292, z loss: 1.354543924331665, y loss: 0.8056572675704956
Running loss: 2.143400192260742, z loss: 1.3342329263687134, y loss: 0.8091675043106079
Running loss: 2.0975561141967773, z loss: 1.3095955848693848, y loss: 0.787960946559906
Running loss: 2.068378210067749, z loss: 1.2908799648284912, y loss: 0.777498722076416
Running loss: 2.0420241355895996, z loss: 1.2783530950546265, y loss: 0.7636715173721313
Running loss: 2.022233486175537, z loss: 1.2682170867919922, y loss: 0.7540166974067688
Running loss: 2.0120277404785156, z loss: 1.2601068019866943, y loss: 0.7519212961196899
Running loss: 1.992442011833191, z loss: 1.2589685916900635, y loss: 0.7334738969802856
Running loss: 1.9410955905914307, z loss: 1.221917748451233, y loss: 0.719178318977356
Running loss: 1.9054455757141113, z loss: 1.2045326232910156, y loss: 0.7009134292602539
Running loss: 1.9074596166610718, z loss: 1.1988626718521118, y loss: 0.7085974216461182
Running loss: 1.8982399702072144, z loss: 1.1936767101287842, y loss: 0.7045636773109436
Running loss: 1.861822247505188, z loss: 1.171334981918335, y loss: 0.6904875040054321
Running loss: 1.8582650423049927, z loss: 1.153623342514038, y loss: 0.7046418786048889
Running loss: 1.8385404348373413, z loss: 1.148451328277588, y loss: 0.690089225769043
Running loss: 1.8344899415969849, z loss: 1.1426794528961182, y loss: 0.6918105483055115
Running loss: 1.8055789470672607, z loss: 1.1245023012161255, y loss: 0.68107670545578
Running loss: 1.7991644144058228, z loss: 1.1182600259780884, y loss: 0.6809045076370239
Running loss: 1.7758742570877075, z loss: 1.1019871234893799, y loss: 0.673887312412262
Running loss: 1.7292792797088623, z loss: 1.0751272439956665, y loss: 0.6541521549224854
Running loss: 1.698822259902954, z loss: 1.0617473125457764, y loss: 0.6370750665664673
Running loss: 1.709473967552185, z loss: 1.0634232759475708, y loss: 0.6460508108139038
Running loss: 1.6928081512451172, z loss: 1.0465656518936157, y loss: 0.6462425589561462
Running loss: 1.678586483001709, z loss: 1.0394413471221924, y loss: 0.6391453146934509
Running loss: 1.666327953338623, z loss: 1.0371406078338623, y loss: 0.6291875243186951
Running loss: 1.6533005237579346, z loss: 1.0309176445007324, y loss: 0.6223831176757812
Running loss: 1.659316062927246, z loss: 1.0347130298614502, y loss: 0.6246032118797302
Running loss: 1.6808152198791504, z loss: 1.0600996017456055, y loss: 0.6207157373428345
Running loss: 1.6788445711135864, z loss: 1.0711230039596558, y loss: 0.6077216863632202
Running loss: 1.6873522996902466, z loss: 1.0946059226989746, y loss: 0.5927464962005615
Running loss: 1.6679139137268066, z loss: 1.0838297605514526, y loss: 0.5840842723846436
Running loss: 1.6787166595458984, z loss: 1.1006137132644653, y loss: 0.5781029462814331
Running loss: 1.6828124523162842, z loss: 1.1077090501785278, y loss: 0.5751034617424011
Running loss: 1.659283995628357, z loss: 1.0944572687149048, y loss: 0.5648268461227417
Running loss: 1.6485986709594727, z loss: 1.090692162513733, y loss: 0.5579066276550293
Running loss: 1.6269066333770752, z loss: 1.0808230638504028, y loss: 0.5460837483406067
Running loss: 1.642264723777771, z loss: 1.0947208404541016, y loss: 0.5475441217422485
Running loss: 1.640748143196106, z loss: 1.0975779294967651, y loss: 0.5431703925132751
Running loss: 1.647921085357666, z loss: 1.0949985980987549, y loss: 0.5529226660728455
Running loss: 1.6374518871307373, z loss: 1.096413493156433, y loss: 0.5410386323928833
Running loss: 1.599313497543335, z loss: 1.0773383378982544, y loss: 0.5219753980636597
Running loss: 1.6074585914611816, z loss: 1.0826444625854492, y loss: 0.5248144268989563
Running loss: 1.5933150053024292, z loss: 1.0808073282241821, y loss: 0.512507975101471
Running loss: 1.5821484327316284, z loss: 1.0669950246810913, y loss: 0.5151537656784058
Running loss: 1.555415153503418, z loss: 1.0506647825241089, y loss: 0.5047507286071777
Running loss: 1.5419495105743408, z loss: 1.0370901823043823, y loss: 0.5048596262931824
Running loss: 1.5265848636627197, z loss: 1.0160878896713257, y loss: 0.5104972124099731
Running loss: 1.5065362453460693, z loss: 0.9993732571601868, y loss: 0.5071632266044617
Running loss: 1.4915634393692017, z loss: 0.9870596528053284, y loss: 0.5045041441917419
Running loss: 1.470546007156372, z loss: 0.9761097431182861, y loss: 0.49443650245666504
Running loss: 1.4621254205703735, z loss: 0.9749186635017395, y loss: 0.48720699548721313
Running loss: 1.4385912418365479, z loss: 0.9529135823249817, y loss: 0.48567792773246765
Running loss: 1.4082279205322266, z loss: 0.9387429356575012, y loss: 0.46948525309562683
Running loss: 1.3847017288208008, z loss: 0.9200578331947327, y loss: 0.46464401483535767
Running loss: 1.3574472665786743, z loss: 0.8939307928085327, y loss: 0.46351656317710876
Running loss: 1.3434325456619263, z loss: 0.8869631290435791, y loss: 0.4564695954322815
Running loss: 1.332167148590088, z loss: 0.8825342059135437, y loss: 0.44963300228118896
Running loss: 1.30059814453125, z loss: 0.8621199131011963, y loss: 0.4384782910346985
Running loss: 1.2726906538009644, z loss: 0.8392277956008911, y loss: 0.43346288800239563
Running loss: 1.2569036483764648, z loss: 0.8262562155723572, y loss: 0.4306475520133972
Running loss: 1.2357509136199951, z loss: 0.808678150177002, y loss: 0.42707282304763794
