5,0.1091507226228714,-0.2693668007850647,-0.9568321108818054,-0.019309133291244507,-0.9629762172698975,0.268893837928772,-0.9938376545906067,-0.010874355211853981,-0.11031080037355423
15,0.22656260430812836,-0.8391920328140259,-0.4943946897983551,0.05680122599005699,-0.4953460693359375,0.866836667060852,-0.9723389148712158,-0.22447502613067627,-0.06455975770950317
25,0.487781822681427,0.8710252642631531,-0.0581706278026104,0.6832406520843506,-0.4223985970020294,-0.5956186652183533,-0.5433700680732727,0.2507874071598053,-0.8011583089828491
35,0.12761059403419495,-0.16494140028953552,0.9780132174491882,0.03807186335325241,-0.9845336675643921,-0.17100867629051208,0.9910933375358582,0.05905730649828911,-0.11935730278491974
45,-0.7461697459220886,0.5140321254730225,-0.4230860769748688,-0.4314242899417877,0.11067044734954834,0.8953352570533752,0.5070542097091675,0.8506016135215759,0.13918697834014893
55,-0.6952700018882751,-0.6652028560638428,0.2722218334674835,-0.6625573635101318,0.7399746179580688,0.115996815264225,-0.2785986661911011,-0.09971348941326141,-0.955217182636261
65,0.11508816480636597,0.8710443377494812,-0.4775317311286926,-0.036327216774225235,0.4840950667858124,0.8742610216140747,0.9926908612251282,-0.08326970040798187,0.08735621720552444
75,-0.14602011442184448,-0.9880903363227844,0.04853465035557747,-0.051414985209703445,-0.041414372622966766,-0.9978182911872864,0.9879446625709534,-0.14819695055484772,-0.044755320996046066
85,-0.696595311164856,-0.5703015327453613,-0.435328871011734,0.28467169404029846,0.33725571632385254,-0.8973408341407776,0.6585720181465149,-0.7490092515945435,-0.07258205115795135
95,-0.6672718524932861,-0.7386391758918762,-0.09571023285388947,0.14144572615623474,-0.2518329322338104,0.9573783278465271,-0.7312601208686829,0.6252938508987427,0.2725183665752411
105,0.22912834584712982,0.22992610931396484,0.9458510279655457,-0.9731696248054504,0.03314619138836861,0.22768868505954742,0.021000217646360397,-0.9726434350013733,0.23135186731815338
115,-0.7046329379081726,-0.6901467442512512,-0.16489320993423462,0.6105853319168091,-0.7081252336502075,0.35460418462753296,-0.3614939749240875,0.14918440580368042,0.9203619956970215
125,0.11353561282157898,-0.9865223169326782,0.11782785505056381,-0.3346768021583557,-0.14963874220848083,-0.9303760528564453,0.935468316078186,0.06619657576084137,-0.34715545177459717
135,-0.09546853601932526,-0.9238713383674622,-0.37060436606407166,0.822350025177002,0.1365908682346344,-0.5523435473442078,0.5609155297279358,-0.3574979305267334,0.7467054128646851
145,0.7607409358024597,0.3257933557033539,-0.561366081237793,0.3091467022895813,0.5786098837852478,0.7547442317008972,0.5707026124000549,-0.747709333896637,0.3394542932510376
155,-0.3606320917606354,0.5018656849861145,0.7861776351928711,0.8585504293441772,-0.1507534235715866,0.49006590247154236,0.36446622014045715,0.8517065644264221,-0.3765105605125427
165,0.2570638656616211,-0.8182801604270935,-0.5141357779502869,-0.7249682545661926,-0.5150743722915649,0.4572955071926117,-0.6390140056610107,0.2551780045032501,-0.7256342768669128
175,-0.3937973082065582,-0.8048964142799377,0.4439206123352051,0.5173049569129944,-0.5932674407958984,-0.6167895793914795,0.7598153948783875,-0.013247758150100708,0.6500040292739868
185,0.041352853178977966,-0.955242395401001,-0.2929195463657379,0.8877862691879272,-0.09937329590320587,0.4494001269340515,-0.45839443802833557,-0.2786339223384857,0.8439417481422424
195,-0.106874480843544,0.9686563611030579,-0.22423802316188812,-0.752091109752655,0.06875540316104889,0.6554629802703857,0.650335967540741,0.23869965970516205,0.721169650554657
205,-0.15117107331752777,-0.05569736286997795,-0.9869372248649597,0.22257860004901886,-0.9746903777122498,0.02091342583298683,-0.9631230235099792,-0.2165095955133438,0.15974204242229462
215,-0.9058070182800293,-0.13192562758922577,0.4026280343532562,0.13746440410614014,-0.9903892874717712,-0.015253553166985512,0.4007708430290222,0.041530244052410126,0.9152365922927856
225,-0.8361076712608337,0.17117460072040558,-0.5211747288703918,0.47701165080070496,-0.2422977089881897,-0.8448382616043091,-0.27089428901672363,-0.9549822211265564,0.12093470990657806
235,-0.2275094985961914,0.17435322701931,0.9580398201942444,-0.49027910828590393,0.8295338153839111,-0.2673949897289276,-0.8413476347923279,-0.5305418372154236,-0.10324505716562271
245,-0.06398738920688629,-0.9943010807037354,-0.08526985347270966,0.6804615259170532,-0.10597240924835205,0.7250805497169495,-0.7299846410751343,-0.01162684801965952,0.6833645701408386
255,-0.710541307926178,0.37979525327682495,-0.5923568606376648,-0.4687238335609436,-0.8833351731300354,-0.004117184318602085,-0.5248132944107056,0.27472636103630066,0.8056651949882507
265,0.6390367746353149,0.7228994369506836,-0.2627704441547394,-0.5111165046691895,0.6543845534324646,0.5572617053985596,0.5747970938682556,-0.22180448472499847,0.7876616716384888
275,-0.7530277371406555,0.14162009954452515,-0.64256751537323,0.359247624874115,-0.7296740412712097,-0.5818220973014832,-0.5512625575065613,-0.6689689755439758,0.49858811497688293
285,0.27366748452186584,0.8771909475326538,0.3945150077342987,-0.888170599937439,0.3878922462463379,-0.24635852873325348,-0.36913275718688965,-0.28297629952430725,0.8852487206459045
295,0.2090626358985901,-0.9435036182403564,-0.25708723068237305,0.8673253655433655,0.05746448040008545,0.49441343545913696,-0.45170748233795166,-0.3263416290283203,0.8303382396697998
305,-0.0880814790725708,-0.46152618527412415,-0.8827430009841919,0.05214861035346985,0.8828356862068176,-0.466778039932251,0.9947472810745239,-0.08714833110570908,-0.05369351804256439
315,-0.3394145369529724,0.48815426230430603,0.8040542602539062,0.16645123064517975,0.8724774718284607,-0.4594312310218811,-0.9257925748825073,-0.02210181951522827,-0.3773854076862335
325,0.5729053020477295,0.25068074464797974,0.7803452014923096,-0.8148655891418457,0.0717892274260521,0.5751872658729553,0.08816799521446228,-0.9654043316841125,0.24539953470230103
335,-0.42159053683280945,-0.42222002148628235,-0.8024908900260925,0.5851926207542419,0.549345850944519,-0.5964634418487549,0.6926838159561157,-0.7210751175880432,0.015481021255254745
345,0.04091190546751022,0.010472366586327553,-0.9991079568862915,0.8475180268287659,-0.5299656391143799,0.029149586334824562,-0.5291876792907715,-0.8479543924331665,-0.030557425692677498
355,-0.44144049286842346,0.21965478360652924,0.8699896335601807,0.826267421245575,-0.27854958176612854,0.4895836412906647,0.3498746156692505,0.9349662065505981,-0.058530542999506
